0   	128 
0   	263 
1   	876 
1   	743 
2   	893 
2   	981 
3   	454 
3   	379 
3   	267 
3   	954 
3   	231 
3   	661 
3   	571 
3   	766 
4   	731 
4   	925 
5   	464 
5   	72  
6   	941 
6   	449 
6   	120 
6   	441 
6   	231 
7   	204 
7   	871 
8   	943 
8   	812 
8   	112 
9   	974 
9   	839 
10  	827 
10  	618 
11  	578 
11  	751 
11  	513 
12  	649 
12  	172 
13  	454 
13  	923 
14  	518 
14  	293 
14  	984 
15  	716 
15  	719 
16  	284 
16  	810 
17  	900 
17  	436 
18  	511 
18  	287 
18  	973 
19  	311 
19  	591 
19  	665 
20  	236 
20  	158 
21  	476 
21  	395 
21  	850 
22  	140 
22  	997 
22  	876 
22  	738 
23  	562 
23  	311 
24  	876 
24  	436 
25  	531 
25  	767 
26  	894 
26  	587 
26  	622 
27  	608 
27  	513 
28  	306 
28  	762 
29  	436 
29  	635 
29  	919 
29  	107 
30  	555 
30  	667 
30  	883 
30  	464 
30  	436 
31  	185 
31  	331 
32  	926 
32  	714 
32  	726 
33  	334 
33  	905 
33  	77  
34  	572 
34  	554 
34  	568 
35  	383 
35  	319 
36  	969 
36  	364 
37  	632 
37  	788 
37  	304 
37  	979 
37  	750 
37  	453 
37  	306 
37  	173 
37  	854 
37  	575 
37  	493 
37  	876 
37  	774 
37  	699 
37  	757 
37  	849 
38  	660 
38  	977 
38  	313 
39  	465 
39  	943 
39  	839 
39  	398 
39  	50  
40  	880 
40  	560 
40  	614 
40  	352 
41  	89  
41  	822 
42  	844 
42  	713 
42  	791 
43  	943 
43  	852 
43  	795 
43  	432 
44  	923 
44  	778 
45  	772 
45  	503 
46  	479 
46  	134 
47  	593 
47  	889 
48  	361 
48  	436 
48  	887 
48  	952 
48  	613 
48  	913 
48  	481 
48  	554 
48  	403 
48  	235 
48  	573 
48  	267 
48  	410 
48  	725 
48  	221 
49  	125 
49  	653 
50  	272 
50  	236 
50  	610 
50  	807 
50  	813 
50  	411 
50  	532 
50  	598 
50  	776 
50  	508 
50  	685 
50  	267 
50  	490 
51  	563 
51  	704 
52  	943 
52  	478 
53  	867 
53  	525 
53  	113 
53  	671 
54  	284 
54  	404 
55  	235 
55  	338 
55  	663 
55  	223 
56  	648 
56  	89  
57  	271 
57  	837 
57  	848 
57  	993 
57  	492 
57  	242 
57  	267 
57  	506 
58  	211 
58  	383 
58  	876 
58  	352 
58  	968 
58  	654 
58  	119 
59  	651 
59  	633 
60  	897 
60  	884 
61  	492 
61  	930 
62  	727 
62  	235 
62  	382 
62  	812 
63  	917 
63  	633 
64  	166 
64  	404 
64  	809 
65  	413 
65  	304 
66  	943 
66  	169 
66  	892 
67  	140 
67  	201 
67  	493 
68  	716 
68  	778 
68  	436 
69  	574 
69  	281 
69  	422 
69  	779 
69  	981 
69  	849 
69  	756 
70  	803 
70  	389 
70  	918 
71  	881 
71  	933 
71  	717 
71  	754 
71  	857 
72  	342 
73  	532 
73  	849 
74  	308 
74  	923 
75  	534 
75  	495 
76  	252 
76  	229 
76  	914 
76  	847 
76  	98  
76  	813 
76  	763 
77  	194 
77  	665 
77  	762 
78  	476 
78  	752 
79  	96  
79  	879 
80  	112 
80  	289 
81  	124 
81  	661 
81  	600 
82  	723 
82  	669 
83  	267 
83  	775 
83  	637 
83  	813 
83  	495 
83  	831 
84  	951 
84  	774 
85  	839 
85  	195 
85  	102 
86  	178 
86  	833 
87  	143 
87  	538 
87  	156 
87  	849 
87  	516 
88  	677 
88  	839 
88  	855 
88  	705 
90  	877 
90  	168 
91  	408 
91  	513 
92  	991 
92  	567 
92  	652 
93  	944 
93  	450 
93  	239 
93  	611 
93  	973 
94  	306 
94  	438 
94  	283 
94  	399 
95  	357 
95  	681 
96  	572 
97  	562 
97  	114 
97  	483 
97  	948 
97  	306 
97  	508 
97  	313 
98  	582 
98  	998 
99  	343 
99  	913 
99  	177 
100 	904 
100 	837 
101 	374 
101 	112 
102 	428 
102 	423 
103 	671 
103 	366 
104 	105 
104 	535 
105 	876 
105 	334 
106 	855 
106 	228 
106 	273 
107 	644 
108 	402 
108 	763 
108 	600 
109 	282 
109 	589 
110 	933 
110 	588 
111 	362 
111 	508 
112 	813 
113 	206 
114 	168 
115 	226 
115 	165 
116 	254 
116 	775 
117 	188 
117 	957 
118 	946 
118 	397 
118 	393 
118 	908 
118 	635 
119 	923 
119 	657 
120 	615 
120 	419 
120 	391 
120 	225 
121 	409 
121 	383 
122 	296 
122 	777 
123 	699 
123 	283 
124 	426 
124 	779 
124 	224 
125 	146 
126 	501 
126 	517 
126 	358 
127 	936 
127 	268 
127 	644 
127 	352 
127 	637 
127 	238 
127 	436 
127 	223 
128 	671 
128 	526 
129 	186 
129 	364 
130 	332 
130 	784 
131 	538 
131 	431 
132 	810 
132 	859 
133 	260 
133 	877 
134 	812 
134 	720 
135 	474 
135 	828 
136 	648 
136 	352 
137 	849 
137 	359 
138 	251 
138 	281 
139 	825 
139 	174 
140 	518 
140 	544 
140 	892 
140 	429 
140 	833 
140 	310 
140 	433 
140 	708 
140 	562 
140 	849 
141 	580 
141 	235 
142 	227 
142 	266 
142 	460 
143 	255 
143 	971 
144 	694 
144 	707 
144 	825 
144 	646 
144 	812 
145 	308 
145 	945 
146 	847 
147 	174 
147 	379 
148 	675 
148 	663 
148 	993 
148 	974 
149 	952 
149 	809 
150 	232 
150 	958 
151 	378 
151 	442 
152 	884 
152 	684 
152 	344 
152 	859 
153 	853 
